osmid,day,exists_true_image,total_pixel_count,water_pixels,cloud_pixels,water_with_no_clouds_pixels,chl_very_low_pixels,chl_low_pixels,chl_moderate_pixels,chl_high_pixels,chl_very_high_pixels,chl_very_low_area,chl_low_area,chl_moderate_area,chl_high_area,chl_very_high_area,is_valid,total_pixel_area,mci,mci_2
8256553,2024-03-25,True,47586,45576.0,0.0,45576.0,40.0,37.0,0.0,0.0,0.0,1000.0,925.0,0.0,0.0,0.0,True,,285.0,28.5
8256553,2024-05-04,True,47586,41982.0,0.0,41982.0,8.0,358.0,61.0,0.0,0.0,200.0,8950.0,1525.0,0.0,0.0,True,,2267.5,242.0
8256553,2024-06-13,True,47586,13195.0,0.0,13195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
8256553,2024-07-23,True,47586,48356.0,48553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8256553,2024-09-01,True,47586,31006.0,45172.0,3369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415449,2024-01-03,True,124241,1114.0,128022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415449,2024-02-12,True,124241,104972.0,0.0,104972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
8415449,2024-03-23,True,124241,112780.0,0.0,112780.0,0.0,0.0,0.0,11970.0,8679.0,0.0,0.0,0.0,299250.0,216975.0,True,,228187.5,58656.0
8415449,2024-05-02,True,124241,118692.0,120019.0,5410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415449,2024-06-11,True,124241,2748.0,128022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415449,2024-07-21,True,124241,0.0,128022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415449,2024-08-30,True,124241,0.0,128022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415450,2024-01-03,True,104173,1939.0,107237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415450,2024-02-12,True,104173,91679.0,0.0,91679.0,0.0,348.0,180.0,4.0,0.0,0.0,8700.0,4500.0,100.0,0.0,True,,3130.0,362.0
8415450,2024-03-23,True,104173,93919.0,0.0,93919.0,0.0,0.0,8.0,44647.0,163.0,0.0,0.0,200.0,1116175.0,4075.0,True,,448567.5,89954.0
8415450,2024-05-02,True,104173,94534.0,24923.0,73378.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,400.0,0.0,False,,160.0,32.0
8415450,2024-06-11,True,104173,13575.0,106894.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415450,2024-07-21,True,104173,0.0,107237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8415450,2024-08-30,True,104173,0.0,107237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8421510,2024-01-04,True,55657,53177.0,7821.0,46351.0,0.0,4.0,189.0,22741.0,16032.0,0.0,100.0,4725.0,568525.0,400800.0,False,,429247.5,109801.0
8421510,2024-02-13,True,55657,54598.0,3721.0,51419.0,0.0,6419.0,3724.0,0.0,0.0,0.0,160475.0,93100.0,0.0,0.0,True,,60025.0,6933.5
8421510,2024-03-24,True,55657,0.0,56636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8421510,2024-05-03,True,55657,0.0,56636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8421510,2024-06-12,True,55657,47092.0,0.0,47092.0,0.0,0.0,0.0,28.0,39906.0,0.0,0.0,0.0,700.0,997650.0,True,,499105.0,159680.0
8421510,2024-07-22,False,55657,,,,,,,,,,,,,,False,1391425.0,,
8421510,2024-08-31,True,55657,46262.0,0.0,46262.0,0.0,0.0,0.0,272.0,37149.0,0.0,0.0,0.0,6800.0,928725.0,True,,467082.5,149140.0
8503675,2024-01-03,True,834479,708172.0,183031.0,581673.0,1666.0,9613.0,8.0,0.0,0.0,41650.0,240325.0,200.0,0.0,0.0,False,,52290.0,5231.0
8503675,2024-02-12,True,834479,715095.0,0.0,715095.0,810.0,100.0,0.0,0.0,0.0,20250.0,2500.0,0.0,0.0,0.0,True,,2525.0,252.5
8503675,2024-03-23,True,834479,631260.0,0.0,631260.0,3.0,20.0,0.0,0.0,0.0,75.0,500.0,0.0,0.0,0.0,True,,107.5,10.75
8503675,2024-05-02,True,834479,539979.0,2677.0,539409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
8503675,2024-06-11,True,834479,104578.0,825024.0,17983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503675,2024-07-21,True,834479,130157.0,843007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503675,2024-08-30,True,834479,0.0,843007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503676,2024-01-03,True,58164,42648.0,35196.0,21202.0,46.0,12.0,0.0,0.0,0.0,1150.0,300.0,0.0,0.0,0.0,False,,175.0,17.5
8503676,2024-02-12,True,58164,50600.0,0.0,50600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
8503676,2024-03-23,True,58164,50508.0,0.0,50508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
8503676,2024-05-02,True,58164,46097.0,0.0,46097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
8503676,2024-06-11,True,58164,510.0,59933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503676,2024-07-21,True,58164,0.0,59933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503676,2024-08-30,True,58164,0.0,59933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503824,2024-01-03,True,334704,198718.0,0.0,198718.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,True,,10.0,1.0
8503824,2024-02-12,True,334704,183915.0,0.0,183915.0,2190.0,144.0,0.0,0.0,0.0,54750.0,3600.0,0.0,0.0,0.0,True,,6195.0,619.5
8503824,2024-03-23,True,334704,92709.0,5091.0,92709.0,96.0,7631.0,0.0,0.0,0.0,2400.0,190775.0,0.0,0.0,0.0,True,,38395.0,3839.5
8503824,2024-05-02,True,334704,70441.0,72379.0,55910.0,0.0,76.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,False,,380.0,38.0
8503824,2024-06-11,True,334704,337851.0,265151.0,75520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503824,2024-07-21,True,334704,89.0,340675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8503824,2024-08-30,True,334704,0.0,340675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8546709,2024-01-02,True,71347,42891.0,8067.0,41035.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,50.0,100.0,0.0,False,,55.0,10.0
8546709,2024-02-11,True,71347,41949.0,0.0,41949.0,0.0,12.0,4.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,True,,90.0,10.0
8546709,2024-03-22,True,71347,41083.0,0.0,41083.0,0.0,16.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,True,,80.0,8.0
8546709,2024-05-01,True,71347,45345.0,0.0,45345.0,8.0,59.0,167.0,2380.0,3227.0,200.0,1475.0,4175.0,59500.0,80675.0,True,,65705.0,17866.5
8546709,2024-06-10,True,71347,66002.0,72536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8546709,2024-07-20,True,71347,0.0,72536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8546709,2024-08-29,True,71347,12540.0,72536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8810862,2024-01-03,True,827825,509103.0,790179.0,37027.0,0.0,132.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,False,,660.0,66.0
8810862,2024-02-12,True,827825,316146.0,0.0,316146.0,12.0,59307.0,12082.0,0.0,0.0,300.0,1482675.0,302050.0,0.0,0.0,True,,387180.0,41738.5
8810862,2024-03-23,True,827825,297018.0,668215.0,46134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8810862,2024-05-02,True,827825,267782.0,0.0,267782.0,24.0,45041.0,10753.0,44.0,0.0,600.0,1126025.0,268825.0,1100.0,0.0,True,,306352.5,33367.5
8810862,2024-06-11,False,827825,,,,,,,,,,,,,,False,20695625.0,,
8810862,2024-07-21,True,827825,830467.0,817686.0,16576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8810862,2024-08-30,True,827825,338232.0,834323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
8886666,2024-01-02,True,711672,418110.0,36551.0,410459.0,275008.0,51488.0,770.0,31.0,0.0,27500800.0,5148800.0,77000.0,3100.0,0.0,True,,3804180.0,381312.0
8886666,2024-02-11,True,711672,426958.0,0.0,426958.0,197205.0,148291.0,4232.0,2426.0,310.0,19720500.0,14829100.0,423200.0,242600.0,31000.0,True,,5177370.0,535083.0
8886666,2024-03-22,True,711672,465715.0,272912.0,276913.0,29932.0,19294.0,16628.0,2007.0,41.0,2993200.0,1929400.0,1662800.0,200700.0,4100.0,False,,1266370.0,151744.0
8886666,2024-05-01,True,711672,492580.0,13068.0,488987.0,332089.0,37270.0,24099.0,504.0,1.0,33208900.0,3727000.0,2409900.0,50400.0,100.0,True,,4809470.0,507073.0
8886666,2024-06-10,True,711672,504977.0,0.0,504977.0,342877.0,57550.0,2607.0,300.0,11.0,34287700.0,5755000.0,260700.0,30000.0,1100.0,True,,4670530.0,470981.0
8886666,2024-07-20,True,711672,381461.0,134790.0,352442.0,130.0,2380.0,0.0,0.0,0.0,13000.0,238000.0,0.0,0.0,0.0,False,,48900.0,4890.0
8886666,2024-08-29,True,711672,11968.0,730383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042890,2024-01-02,True,188606,174487.0,75058.0,111892.0,1022.0,50065.0,0.0,0.0,0.0,25550.0,1251625.0,0.0,0.0,0.0,False,,252880.0,25288.0
9042890,2024-02-11,True,188606,167579.0,0.0,167579.0,34.0,39752.0,0.0,0.0,0.0,850.0,993800.0,0.0,0.0,0.0,True,,198845.0,19884.5
9042890,2024-03-22,True,188606,124318.0,0.0,124318.0,20.0,811.0,42.0,0.0,0.0,500.0,20275.0,1050.0,0.0,0.0,True,,4420.0,452.5
9042890,2024-05-01,True,188606,27180.0,0.0,27180.0,54.0,163.0,72.0,16.0,0.0,1350.0,4075.0,1800.0,400.0,0.0,True,,1650.0,199.0
9042890,2024-06-10,True,188606,35514.0,171447.0,6935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042890,2024-07-20,True,188606,56670.0,192208.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042890,2024-08-29,True,188606,165176.0,187833.0,5929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042893,2024-01-02,True,59669,30492.0,60391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042893,2024-02-11,True,59669,22859.0,0.0,22859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9042893,2024-03-22,True,59669,7355.0,0.0,7355.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,True,,10.0,1.0
9042893,2024-05-01,True,59669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042893,2024-06-10,True,59669,0.0,60391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042893,2024-07-20,True,59669,0.0,60391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9042893,2024-08-29,True,59669,59353.0,44162.0,16187.0,0.0,58.0,750.0,4423.0,4570.0,0.0,1450.0,18750.0,110575.0,114250.0,False,,107270.0,27905.0
9049956,2024-01-02,True,178719,180136.0,33212.0,149949.0,3920.0,47517.0,0.0,0.0,0.0,98000.0,1187925.0,0.0,0.0,0.0,False,,247385.0,24738.5
9049956,2024-02-11,True,178719,181411.0,0.0,181411.0,21596.0,14403.0,0.0,0.0,0.0,539900.0,360075.0,0.0,0.0,0.0,True,,126005.0,12600.5
9049956,2024-03-22,True,178719,179824.0,0.0,179824.0,1879.0,5982.0,0.0,0.0,0.0,46975.0,149550.0,0.0,0.0,0.0,True,,34607.5,3460.75
9049956,2024-05-01,True,178719,161566.0,0.0,161566.0,2429.0,1314.0,128.0,160.0,73.0,60725.0,32850.0,3200.0,4000.0,1825.0,True,,16115.0,2004.25
9049956,2024-06-10,True,178719,4931.0,183877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9049956,2024-07-20,True,178719,99034.0,179996.0,3881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9049956,2024-08-29,True,178719,170719.0,147501.0,36221.0,0.0,69.0,1608.0,10312.0,7820.0,0.0,1725.0,40200.0,257800.0,195500.0,False,,213275.0,53546.5
9083419,2024-01-04,True,725883,420502.0,3732.0,419316.0,40.0,32.0,0.0,0.0,0.0,1000.0,800.0,0.0,0.0,0.0,True,,260.0,26.0
9083419,2024-02-13,True,725883,408741.0,145171.0,285504.0,116.0,176.0,0.0,0.0,0.0,2900.0,4400.0,0.0,0.0,0.0,False,,1170.0,117.0
9083419,2024-03-24,True,725883,391302.0,0.0,391302.0,459.0,651.0,8.0,0.0,0.0,11475.0,16275.0,200.0,0.0,0.0,True,,4462.5,448.25
9083419,2024-05-03,True,725883,226223.0,0.0,226223.0,36.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,True,,90.0,9.0
9083419,2024-06-12,True,725883,131246.0,116043.0,109829.0,1206.0,56533.0,1137.0,44.0,0.0,30150.0,1413325.0,28425.0,1100.0,0.0,False,,294647.5,29793.0
9083419,2024-07-22,False,725883,,,,,,,,,,,,,,False,18147075.0,,
9083419,2024-08-31,True,725883,276592.0,715530.0,22813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9218434,2024-01-03,True,235626,94797.0,2590.0,94796.0,17.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,True,,170.0,17.0
9218434,2024-02-12,True,235626,0.0,254337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9218434,2024-03-23,True,235626,98896.0,6520.0,98436.0,2457.0,7484.0,0.0,0.0,0.0,245700.0,748400.0,0.0,0.0,0.0,True,,174250.0,17425.0
9218434,2024-05-02,True,235626,4886.0,249404.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9218434,2024-06-11,True,235626,56855.0,181446.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9218434,2024-07-21,True,235626,373.0,254337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9218434,2024-08-30,True,235626,142337.0,909.0,142158.0,3.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,True,,30.0,3.0
9319304,2024-01-03,True,127144,92519.0,0.0,92519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9319304,2024-02-12,True,127144,69193.0,0.0,69193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9319304,2024-03-23,True,127144,67159.0,0.0,67159.0,4.0,778.0,0.0,0.0,0.0,100.0,19450.0,0.0,0.0,0.0,True,,3900.0,390.0
9319304,2024-05-02,True,127144,62033.0,0.0,62033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9319304,2024-06-11,True,127144,34.0,129044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9319304,2024-07-21,True,127144,2637.0,129044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9319304,2024-08-30,True,127144,0.0,123503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9323642,2024-01-03,True,707599,670441.0,0.0,670441.0,52011.0,72537.0,0.0,0.0,0.0,1300275.0,1813425.0,0.0,0.0,0.0,True,,492712.5,49271.25
9323642,2024-02-12,True,707599,678892.0,713693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9323642,2024-03-23,True,707599,659140.0,0.0,659140.0,7065.0,6859.0,0.0,0.0,0.0,176625.0,171475.0,0.0,0.0,0.0,True,,51957.5,5195.75
9323642,2024-05-02,True,707599,445379.0,0.0,445379.0,13280.0,4487.0,88.0,0.0,0.0,332000.0,112175.0,2200.0,0.0,0.0,True,,56295.0,5651.5
9323642,2024-06-11,True,707599,245137.0,0.0,245137.0,76.0,76.0,0.0,0.0,0.0,1900.0,1900.0,0.0,0.0,0.0,True,,570.0,57.0
9323642,2024-07-21,True,707599,521868.0,675796.0,37897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9323642,2024-08-30,False,707599,,,,,,,,,,,,,,False,17689975.0,,
9336894,2024-01-05,True,76121,78311.0,5774.0,72668.0,15.0,140.0,0.0,0.0,0.0,375.0,3500.0,0.0,0.0,0.0,True,,737.5,73.75
9336894,2024-02-14,True,76121,78203.0,0.0,78203.0,24.0,439.0,0.0,0.0,0.0,600.0,10975.0,0.0,0.0,0.0,True,,2255.0,225.5
9336894,2024-03-25,True,76121,78189.0,1453.0,76786.0,8.0,400.0,4.0,0.0,0.0,200.0,10000.0,100.0,0.0,0.0,True,,2050.0,206.0
9336894,2024-05-04,True,76121,73565.0,0.0,73565.0,8.0,91.0,121.0,0.0,0.0,200.0,2275.0,3025.0,0.0,0.0,True,,1382.5,168.5
9336894,2024-06-13,True,76121,62370.0,78561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9336894,2024-07-23,True,76121,73442.0,78561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9336894,2024-09-01,True,76121,76452.0,72922.0,5639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9400786,2024-01-03,True,177214,153557.0,151399.0,28791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9400786,2024-02-12,True,177214,111516.0,0.0,111516.0,1402.0,76368.0,2487.0,0.0,0.0,35050.0,1909200.0,62175.0,0.0,0.0,True,,403997.5,41021.5
9400786,2024-03-23,True,177214,97830.0,0.0,97830.0,495.0,55815.0,4366.0,394.0,0.0,12375.0,1395375.0,109150.0,9850.0,0.0,True,,316997.5,33185.25
9400786,2024-05-02,True,177214,78218.0,59931.0,65090.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,False,,10.0,1.0
9400786,2024-06-11,True,177214,1459.0,180190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9400786,2024-07-21,True,177214,0.0,180190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9400786,2024-08-30,True,177214,0.0,180190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9401253,2024-01-03,True,114785,90179.0,88046.0,25053.0,0.0,3196.0,209.0,0.0,0.0,0.0,79900.0,5225.0,0.0,0.0,False,,17547.5,1807.0
9401253,2024-02-12,True,114785,71799.0,0.0,71799.0,4.0,18831.0,7549.0,12.0,0.0,100.0,470775.0,188725.0,300.0,0.0,True,,150902.5,16989.5
9401253,2024-03-23,True,114785,58870.0,0.0,58870.0,0.0,243.0,173.0,16.0,0.0,0.0,6075.0,4325.0,400.0,0.0,True,,2672.5,326.5
9401253,2024-05-02,True,114785,42658.0,0.0,42658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9401253,2024-06-11,True,114785,10.0,116603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9401253,2024-07-21,True,114785,0.0,116603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9401253,2024-08-30,True,114785,0.0,116603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9521805,2024-01-02,True,40895,35630.0,0.0,35630.0,0.0,76.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,True,,380.0,38.0
9521805,2024-02-11,True,40895,35084.0,0.0,35084.0,20.0,56.0,0.0,0.0,0.0,500.0,1400.0,0.0,0.0,0.0,True,,330.0,33.0
9521805,2024-03-22,True,40895,32526.0,0.0,32526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9521805,2024-05-01,True,40895,27164.0,0.0,27164.0,821.0,2638.0,8.0,0.0,0.0,20525.0,65950.0,200.0,0.0,0.0,True,,15302.5,1532.25
9521805,2024-06-10,True,40895,263.0,42134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9521805,2024-07-20,False,40895,,,,,,,,,,,,,,False,1022375.0,,
9521805,2024-08-29,True,40895,162.0,42134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9961445,2024-01-02,True,177510,8979.0,161695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9961445,2024-02-11,True,177510,8367.0,0.0,8367.0,0.0,5.0,28.0,1696.0,250.0,0.0,125.0,700.0,42400.0,6250.0,True,,20320.0,4422.5
9961445,2024-03-22,True,177510,4362.0,0.0,4362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9961445,2024-05-01,True,177510,59.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
9961445,2024-06-10,True,177510,70.0,43724.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9961445,2024-07-20,True,177510,119744.0,178746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
9961445,2024-08-29,True,177510,178746.0,177114.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10179602,2024-01-03,True,38628,633.0,39268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10179602,2024-02-12,True,38628,34878.0,0.0,34878.0,0.0,8541.0,4.0,0.0,0.0,0.0,213525.0,100.0,0.0,0.0,True,,42735.0,4274.5
10179602,2024-03-23,True,38628,35432.0,0.0,35432.0,0.0,388.0,8775.0,0.0,0.0,0.0,9700.0,219375.0,0.0,0.0,True,,67752.5,8969.0
10179602,2024-05-02,True,38628,35381.0,0.0,35381.0,0.0,1023.0,248.0,0.0,0.0,0.0,25575.0,6200.0,0.0,0.0,True,,6975.0,759.5
10179602,2024-06-11,True,38628,36436.0,39268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10179602,2024-07-21,True,38628,0.0,39268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10179602,2024-08-30,True,38628,0.0,39268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10215377,2024-01-03,True,520370,307198.0,53321.0,301020.0,3.0,104848.0,61685.0,5641.0,0.0,300.0,10484800.0,6168500.0,564100.0,0.0,False,,4173180.0,501567.0
10215377,2024-02-12,True,520370,116125.0,3143.0,115942.0,21.0,50615.0,2895.0,871.0,0.0,2100.0,5061500.0,289500.0,87100.0,0.0,True,,1134200.0,119799.0
10215377,2024-03-23,True,520370,107334.0,0.0,107334.0,8.0,2633.0,61608.0,4733.0,9.0,800.0,263300.0,6160800.0,473300.0,900.0,True,,2090750.0,289714.0
10215377,2024-05-02,True,520370,45806.0,0.0,45806.0,244.0,683.0,976.0,735.0,5.0,24400.0,68300.0,97600.0,73500.0,500.0,True,,75030.0,11474.0
10215377,2024-06-11,True,520370,31465.0,523841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10215377,2024-07-21,True,520370,0.0,523841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10215377,2024-08-30,True,520370,636.0,523841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
10297258,2024-01-02,True,36203,27487.0,0.0,27487.0,151.0,14210.0,1679.0,80.0,0.0,3775.0,355250.0,41975.0,2000.0,0.0,True,,84820.0,8981.75
10297258,2024-02-11,True,36203,23951.0,0.0,23951.0,481.0,14506.0,235.0,12.0,0.0,12025.0,362650.0,5875.0,300.0,0.0,True,,75615.0,7632.25
